superkingdom	kingdom	phylum	class	order	genus	species
Eukaryota	Chlorophyta	Ulvophyceae	Ulotrichales	Tupiellaceae	Vischerioclonium	Vischerioclonium_sp._BL-2018a
Eukaryota	Chlorophyta	Ulvophyceae	Ulotrichales	Tupiellaceae	Vischerioclonium	Vischerioclonium_sp._BL-2018b
Eukaryota	Chlorophyta	Ulvophyceae	Ulotrichales	Tupiellaceae	Vischerioclonium	Vischerioclonium_submersum
Eukaryota	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Acrosiphonia	Acrosiphonia_arcta
Eukaryota	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Acrosiphonia	Acrosiphonia_cf._coalita_GWS-2014
Eukaryota	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Acrosiphonia	Acrosiphonia_cf_coalita_GWS2014
Eukaryota	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Acrosiphonia	Acrosiphonia_coalita
Eukaryota	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Acrosiphonia	Acrosiphonia_sonderi
Eukaryota	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Acrosiphonia	Acrosiphonia_sp._1GWS
Eukaryota	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Acrosiphonia	Acrosiphonia_sp._3GWS
Eukaryota	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Acrosiphonia	Acrosiphonia_sp._6GWS
Eukaryota	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Acrosiphonia	Acrosiphonia_sp._8GWS
Eukaryota	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Acrosiphonia	Acrosiphonia_sp._A81
Eukaryota	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Acrosiphonia	Acrosiphonia_sp._A82
Eukaryota	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Acrosiphonia	Acrosiphonia_sp._GWS043120
Eukaryota	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Acrosiphonia	Acrosiphonia_sp_1GWS
Eukaryota	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Acrosiphonia	Acrosiphonia_sp_3GWS
Eukaryota	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Acrosiphonia	Acrosiphonia_sp_6GWS
Eukaryota	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Capsosiphon	Capsosiphon_sp._MLG-2020
Eukaryota	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Gloeotilopsis	Gloeotilopsis_planctonica
Eukaryota	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Gloeotilopsis	Gloeotilopsis_sterilis
Eukaryota	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Spongomorpha	Spongomorpha_aeruginosa
Eukaryota	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Ulothrix	Ulothrix_flacca
Eukaryota	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Ulothrix	Ulothrix_zonata
Eukaryota	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Urospora	Urospora_neglecta
Eukaryota	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Urospora	Urospora_sp._1NomePseudo
Eukaryota	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Urospora	Urospora_sp._1penicilliformis
Eukaryota	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Urospora	Urospora_sp._2Nome
Eukaryota	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Urospora	Urospora_sp._GWS043148
Eukaryota	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Urospora	Urospora_sp._GWS043153
Eukaryota	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Urospora	Urospora_sp_1penicilliformis
Eukaryota	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Urospora	Urospora_wormskioldii
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Bolbocoleonaceae	Bolbocoleon	Bolbocoleon_piliferum
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Bolbocoleonaceae	Bolbocoleon	Bolbocoleon_sp._BER-2007
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Bolbocoleonaceae	Bolbocoleon	Bolbocoleon_sp._CK-2018a
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Bolbocoleonaceae	Bolbocoleon	Bolbocoleon_sp_BER2007
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Cloniophoraceae	Cloniophora	Cloniophora_spicata
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ctenocladaceae	Ctenocladus	Ctenocladus_circinnatus
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ctenocladaceae	Ctenocladus	Ctenocladus_verrucariae
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Kornmanniaceae	Kornmannia	Kornmannia_leptoderma
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Kornmanniaceae	Lithotrichon	Lithotrichon_fluminensis
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Kornmanniaceae	NA	Kornmanniaceae_sp._FACHB-3452
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Kornmanniaceae	Percursaria	Percursaria_percursa
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Kornmanniaceae	Pseudendoclonium	Pseudendoclonium_sp._SAG_2051
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Monostromataceae	Gayralia	Gayralia_brasiliensis
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Monostromataceae	Gayralia	Gayralia_oxysperma
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Monostromataceae	Gayralia	Gayralia_sp._ALC-2011
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Monostromataceae	Gayralia	Gayralia_sp_ALC2011
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Monostromataceae	Monostroma	Monostroma_angicava
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Monostromataceae	Monostroma	Monostroma_arcticum
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Monostromataceae	Monostroma	Monostroma_grevillei
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Monostromataceae	Monostroma	Monostroma_hariotii
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Monostromataceae	Monostroma	Monostroma_nitidum
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Monostromataceae	Monostroma	Monostroma_sp._1grevillei
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Monostromataceae	Monostroma	Monostroma_sp._2grevillei
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Monostromataceae	Monostroma	Monostroma_sp._SCL16806
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Monostromataceae	Monostroma	Monostroma_sp_1grevillei
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Monostromataceae	Monostroma	Monostroma_sp_2grevillei
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Monostromataceae	Protomonostroma	Protomonostroma_sp._A-GW
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Monostromataceae	Protomonostroma	Protomonostroma_sp._A-GW2014030902
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Monostromataceae	Protomonostroma	Protomonostroma_undulatum
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Monostromataceae	Ulvaria	Ulvaria_obscura
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Monostromataceae	Ulvaria	Ulvaria_sp._1BC
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Monostromataceae	Ulvaria	Ulvaria_sp_1BC
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Monostromataceae	Ulvaria	Ulvaria_splendens
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	NA	Halofilum	Halofilum_ramosum
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	NA	NA	Ulvales_sp._1-BER-2007
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	NA	NA	Ulvales_sp._2-BER-2007
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	NA	NA	Ulvales_sp._3-BER-2007
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	NA	NA	Ulvales_sp._4-BER-2007
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	NA	NA	Ulvales_sp._5-BER-2007
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	NA	NA	Ulvales_sp._6-BER-2008
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	NA	NA	Ulvales_sp._BER-2007_(unicellular)
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	NA	NA	Ulvales_sp._CK-2018a
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	NA	NA	Ulvales_sp._CK-2018b
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	NA	NA	Ulvales_sp._K39
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	NA	NA	Ulvales_sp._K40
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	NA	NA	Ulvales_sp._SAM097
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	NA	NA	Ulvales_sp._TD-20110413-1
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	NA	Paulbroadya	Paulbroadya_prostrata
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Blidingia	Blidingia_chadefaudii
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Blidingia	Blidingia_dawsonii
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Blidingia	Blidingia_marginata
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Blidingia	Blidingia_minima
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Blidingia	Blidingia_sp.
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Blidingia	Blidingia_sp._1_SSt-2018
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Blidingia	Blidingia_sp._2_SSt-2018
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Blidingia	Blidingia_sp._2_SSt-2020
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Blidingia	Blidingia_sp._2dawsonii
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Blidingia	Blidingia_sp._2subsalsa
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Blidingia	Blidingia_sp._GWS043195
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Blidingia	Blidingia_sp._SSt-2015
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Blidingia	Blidingia_sp._SYB-2019
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Blidingia	Blidingia_sp._S_813
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Blidingia	Blidingia_sp._S_828
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Blidingia	Blidingia_sp._S_865
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Blidingia	Blidingia_sp_2dawsonii
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Blidingia	Blidingia_sp_2subsalsa
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Pseudoneochloris	Pseudoneochloris_marina
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ruthnielsenia	Ruthnielsenia_tenuis
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_adhaerens
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_aragoensis
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_arasakii
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_australis
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_batuffolosa
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_beytensis
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_californica
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_cf._pilifera
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_cf._prolifera
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_cf._tepida
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_chaugulii
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_clathrata
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_clathratioides
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_compressa
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_erecta
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_expansa
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_fasciata
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_fenestrata
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_finissima
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_flexuosa
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_gigantea
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_howensis
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_iliohaha
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_intestinalis
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_kraftiorum
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_lacinulata
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_lactuca
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_laetevirens
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_limnetica
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_linza
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_lobata
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_meridionalis
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_mutabilis
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_ohiohilulu
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_ohnoi
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_ovata
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_pennata
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_pertusa
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_pilifera
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_planiramosa
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_pluriramosa
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_pouliotii
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_procera
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_prolifera
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_pseudo-ohnoi
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_pseudocurvata
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_reticulata
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_reticulata_x_Ulva_taeniata
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_rigida
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_scolopendra
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_shanxiensis
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_simplex
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp.
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._10GWS
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._1GH
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._1Pacificlinza
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._1_SAM1166
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._1_SSt-2022
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._1_SV-2018
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._1_TCS
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._1intestinalis
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._1linza
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._2GWS
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._2_FRN-2016
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._2_SSt-2022
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._2_SV-2018
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._2prolifera
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._3_FRN-2016
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._3_SSt-2022
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._3linza
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._4_FRN-2016
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._4_SSt-2022
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._5GWS
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._5_SSt-2022
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._A-GW
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._A-GW2014030303
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._A_AF-2021
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._A_MD-2021
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._BER-2007
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._BI4
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._BLB_1654
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._E103
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._ELMV_02
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._HV06020
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._HV06031
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._HV06058
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._HV06105
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._JCU2
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._JFC-2019
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._JTM-1
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._JTM-2
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._JTM-3
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._KH-2010
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._LI2
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._LPP
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._LPP-clade
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._MADA18ALG603
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._NJD010
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._NJD011
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._RJL-2014
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._SB1
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._SYB-2019
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._TLAT-2021
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._TS1729
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._TS1919
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._UNA00071828
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._VN_2
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._VN_3
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._VN_4
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._VN_5
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._VN_6
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp._WA4-20b
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp_10GWS
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp_3linza
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp_5GWS
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp_BER2007
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp_JCU2
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp_KH2010
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp_LI2
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp_RJL2014
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp_TS1729
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_sp_TS1919
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_spinulosa
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_splitiana
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_spumosa
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_stenophylla
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_taeniata
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_tanneri
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_tentaculosa
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_tepida
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_torta
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_torta/clathratioides
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva_uncialis
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Umbraulva	Umbraulva_amamiensis
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Umbraulva	Umbraulva_dangeardii
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Umbraulva	Umbraulva_japonica
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Umbraulva	Umbraulva_kaloakulau
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Umbraulva	Umbraulva_kuaweuweu
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Umbraulva	Umbraulva_sp._SAM175
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Umbraulva	Umbraulva_yunseulla
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvales_X	Ulvales_XX	Ulvales_sp_1BER2007
Eukaryota	Chlorophyta	Ulvophyceae	Ulvales	Ulvales_X	Ulvales_XX	Ulvales_sp_2BER2007
